YE_RS15440	YE_RS15440.VFG002367_gb_WP_005167738_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15445	YE_RS15445.VFG002368_gb_WP_005167737_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15450	YE_RS15450.VFG002369_gb_WP_011816869_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15455	YE_RS15455.VFG002370_gb_WP_011816870_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15460	YE_RS15460.VFG002371_gb_WP_005167734_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15465	YE_RS15465.VFG002372_gb_WP_005167732_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15470	YE_RS15470.VFG002373_gb_WP_011816872_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15475	YE_RS15475.VFG002374_gb_WP_005167728_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS15480	YE_RS15480.VFG002375_gb_WP_005167727_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17705	YE_RS17705.VFG003511_gb_WP_042661519_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17755	YE_RS17755.VFG003521_gb_WP_011817132_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17760	YE_RS17760.VFG003522_gb_WP_005173749_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17795	YE_RS17795.VFG003529_gb_WP_050137622_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17800	YE_RS17800.VFG003530_gb_WP_011817137_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17815	YE_RS17815.VFG003533_gb_WP_011817140_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17820	YE_RS17820.VFG003534_gb_WP_042661522_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17825	YE_RS17825.VFG003535_gb_WP_042661673_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS17835	YE_RS17835.VFG003537_gb_WP_005173798_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS18135	YE_RS18135.VFG041727_gb_WP_011817181_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS21020	YE_RS21020.VFG041726_gb_WP_011817470_.Yersinia_enterocolitica_subsp._enterocolitica_8081
YE_RS21025	YE_RS21025.VFG041725_gb_WP_042661564_.Yersinia_enterocolitica_subsp._enterocolitica_8081
aafA	aafA.VFG034578_gb_WP_014639430_.Escherichia_coli_O44_H18_042
aafB	aafB.VFG034575_gb_WP_000715633_.Escherichia_coli_O44_H18_042
aafC	aafC.VFG034576_gb_WP_049794100_.Escherichia_coli_O44_H18_042
aafD	aafD.VFG034577_gb_WP_014639428_.Escherichia_coli_O44_H18_042
aap	aap.VFG034574_gb_WP_000721278_.Escherichia_coli_O44_H18_042
aatA	aatA.VFG035909_gb_WP_001216023_.Escherichia_coli_O44_H18_042
aatB	aatB.VFG035916_gb_WP_032490785_.Escherichia_coli_O44_H18_042
aatC	aatC.VFG035923_gb_WP_000621745_.Escherichia_coli_O44_H18_042
aatD	aatD.VFG035929_gb_WP_014639418_.Escherichia_coli_O44_H18_042
aatP	aatP.VFG035902_gb_WP_000209220_.Escherichia_coli_O44_H18_042
abaI	abaI.VFG038191_gb_WP_002023245_.Acinetobacter_baumannii_ACICU
abaR	abaR.VFG038205_gb_WP_000446779_.Acinetobacter_baumannii_ACICU
ace	ace.VFG000110_gb_WP_000979342_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
ace_1	ace.VFG002166_gb_WP_010714416_.Enterococcus_faecalis_V583
acfA	acfA.VFG000103_gb_WP_001173022_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfB	acfB.VFG000104_gb_WP_000672505_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfC	acfC.VFG000105_gb_WP_001880633_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfD	acfD.VFG000106_gb_WP_000702220_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acm	acm.VFG043518_gb_AAN12397_.Enterococcus_faecium_str._TX2555
acpA	acpA.VFG046553_gb_WP_003021808_.Francisella_tularensis_subsp._tularensis_SCHU_S4
acpB	acpB.VFG046569_gb_WP_003017204_.Francisella_tularensis_subsp._tularensis_SCHU_S4
acpC	acpC.VFG046582_gb_WP_003023398_.Francisella_tularensis_subsp._tularensis_SCHU_S4
acpC_1	acpC.VFG005769_gb_WP_000611493_.Streptococcus_agalactiae_NEM316
acpP2	acpP2.VFG052328_gb_WP_011180648.1_.Bartonella_henselae_str._Houston_1
acpXL	acpXL.VFG011429_gb_WP_002963985_.Brucella_melitensis_bv._1_str._16M
acpXL_1	acpXL.VFG011430_gb_WP_002963616_.Brucella_melitensis_bv._1_str._16M
acpY	acpY.VFG003510_gb_WP_005173697_.Yersinia_enterocolitica_subsp._enterocolitica_8081
acr1	acr1.VFG038346_gb_WP_005320760_.Aeromonas_salmonicida_subsp._salmonicida_A449
acr2	acr2.VFG038345_gb_WP_005320764_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrA	acrA.VFG049133_gb_WP_004177236_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
acrB	acrB.VFG049144_gb_WP_002892069_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
acrG	acrG.VFG038340_gb_WP_005320774_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrH	acrH.VFG038338_gb_WP_005320778_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrR	acrR.VFG038341_gb_WP_005320772_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrV	acrV.VFG038339_gb_WP_005320777_.Aeromonas_salmonicida_subsp._salmonicida_A449
actA	actA.VFG000068_gb_NP_463735_.Listeria_monocytogenes_EGD_e
adeF	adeF.VFG037705_gb_WP_000010636_.Acinetobacter_baumannii_ACICU
adeG	adeG.VFG037720_gb_WP_001027056_.Acinetobacter_baumannii_ACICU
adeH	adeH.VFG037735_gb_WP_000633124_.Acinetobacter_baumannii_ACICU
adr1	adr1.VFG040585_gb_WP_011191244_.Rickettsia_typhi_str._Wilmington
adr2	adr2.VFG040625_gb_WP_011191245_.Rickettsia_typhi_str._Wilmington
adsA	adsA.VFG002420_gb_WP_000645781_.Staphylococcus_aureus_subsp._aureus_MW2
aerA_act	aerA_act.VFG038892_gb_WP_043118302_.Aeromonas_hydrophila_ML09_119
aexT	aexT.VFG038364_gb_WP_005320615_.Aeromonas_salmonicida_subsp._salmonicida_A449
aftB	aftB.VFG052100_gb_NP_218322.1_.Mycobacterium_tuberculosis_H37Rv
aftB_1	aftB.VFG052274_gb_WP_004567343.1_.Corynebacterium_diphtheriae_NCTC_13129
aftD	aftD.VFG052256_gb_NP_214750.1_.Mycobacterium_tuberculosis_H37Rv
ahpC	ahpC.VFG001404_gb_NP_216944_.Mycobacterium_tuberculosis_H37Rv
ail	ail.VFG000354_gb_WP_002227864_.Yersinia_pestis_CO92
aipA	aipA.VFG039088_gb_WP_011451002_.Anaplasma_phagocytophilum_HZ
alg44	alg44.VFG000124_gb_NP_252232_.Pseudomonas_aeruginosa_PAO1
alg8	alg8.VFG000123_gb_NP_252231_.Pseudomonas_aeruginosa_PAO1
algA	algA.VFG000133_gb_NP_252241_.Pseudomonas_aeruginosa_PAO1
algB	algB.VFG000116_gb_NP_254170_.Pseudomonas_aeruginosa_PAO1
algC	algC.VFG014893_gb_NP_254009_.Pseudomonas_aeruginosa_PAO1
algD	algD.VFG000122_gb_NP_252230_.Pseudomonas_aeruginosa_PAO1
algE	algE.VFG000126_gb_NP_252234_.Pseudomonas_aeruginosa_PAO1
algF	algF.VFG000132_gb_NP_252240_.Pseudomonas_aeruginosa_PAO1
algG	algG.VFG000127_gb_NP_252235_.Pseudomonas_aeruginosa_PAO1
algI	algI.VFG000130_gb_NP_252238_.Pseudomonas_aeruginosa_PAO1
algJ	algJ.VFG000131_gb_NP_252239_.Pseudomonas_aeruginosa_PAO1
algK	algK.VFG000125_gb_NP_252233_.Pseudomonas_aeruginosa_PAO1
algL	algL.VFG000129_gb_NP_252237_.Pseudomonas_aeruginosa_PAO1
algP_algR3	algP_algR3.VFG000117_gb_NP_253940_.Pseudomonas_aeruginosa_PAO1
algQ	algQ.VFG000118_gb_NP_253942_.Pseudomonas_aeruginosa_PAO1
algR	algR.VFG000119_gb_NP_253948_.Pseudomonas_aeruginosa_PAO1
algU	algU.VFG000121_gb_NP_249453_.Pseudomonas_aeruginosa_PAO1
algW	algW.VFG014984_gb_NP_253136_.Pseudomonas_aeruginosa_PAO1
algX	algX.VFG000128_gb_NP_252236_.Pseudomonas_aeruginosa_PAO1
algZ	algZ.VFG000120_gb_NP_253949_.Pseudomonas_aeruginosa_PAO1
allA	allA.VFG049116_gb_WP_012737528_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allB	allB.VFG049120_gb_WP_012737535_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allC	allC.VFG049122_gb_WP_012737539_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allD	allD.VFG049124_gb_WP_012737540_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allR	allR.VFG049118_gb_WP_012737529_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allS	allS.VFG049114_gb_WP_012737527_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
alo	alo.VFG016216_gb_WP_000576719_.Bacillus_anthracis_str._Sterne
ami	ami.VFG000078_gb_NP_466081_.Listeria_monocytogenes_EGD_e
ankA	ankA.VFG039063_gb_WP_011450840_.Anaplasma_phagocytophilum_HZ
ankA_1	ankA.VFG039240_gb_NP_819125_.Coxiella_burnetii_RSA_493
ankB_legAU13_ceg27	ankB_legAU13_ceg27.VFG041314_gb_WP_010947855_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankC_legA12	ankC_legA12.VFG041253_gb_WP_010946231_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankD_legA15	ankD_legA15.VFG041337_gb_WP_010948158_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankF	ankF.VFG039331_gb_NP_819484_.Coxiella_burnetii_RSA_493
ankF_legA14_ceg31	ankF_legA14_ceg31.VFG041336_gb_WP_010948154_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankG	ankG.VFG039376_gb_NP_819802_.Coxiella_burnetii_RSA_493
ankG_ankZ_legA7	ankG_ankZ_legA7.VFG041249_gb_WP_010946152_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankH_legA3_ankW	ankH_legA3_ankW.VFG041324_gb_WP_010948006_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankI	ankI.VFG039449_gb_NP_820208_.Coxiella_burnetii_RSA_493
ankI_legAS4	ankI_legAS4.VFG041293_gb_WP_010947445_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankJ_legA11	ankJ_legA11.VFG041250_gb_WP_010946185_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankK_legA5	ankK_legA5.VFG041325_gb_WP_010948028_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankN_ankX_legA8	ankN_ankX_legA8.VFG041257_gb_WP_010946432_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankQ_legA10	ankQ_legA10.VFG041231_gb_WP_010945800_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankY_legA9	ankY_legA9.VFG041248_gb_WP_010946151_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ansP	ansP.VFG047636_gb_WP_003027757_.Francisella_tularensis_subsp._tularensis_SCHU_S4
aopB	aopB.VFG038337_gb_WP_005320780_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopD	aopD.VFG038336_gb_WP_005320781_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopH	aopH.VFG038359_gb_WP_005321607_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopN	aopN.VFG038347_gb_WP_005320757_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopO	aopO.VFG038363_gb_WP_005321178_.Aeromonas_salmonicida_subsp._salmonicida_A449
aprA	aprA.VFG000144_gb_NP_249940_.Pseudomonas_aeruginosa_PAO1
argP	argP.VFG047672_gb_WP_003021043_.Francisella_tularensis_subsp._tularensis_SCHU_S4
asa1	asa1.VFG002173_gb_WP_010785625_.Enterococcus_faecalis_V583
asbA	asbA.VFG049956_gb_WP_000679659_.Bacillus_anthracis_str._Sterne
asbB	asbB.VFG049962_gb_WP_011053144_.Bacillus_anthracis_str._Sterne
asbC	asbC.VFG049968_gb_WP_000909602_.Bacillus_anthracis_str._Sterne
asbD	asbD.VFG049974_gb_WP_001250565_.Bacillus_anthracis_str._Sterne
asbE	asbE.VFG049980_gb_WP_000200715_.Bacillus_anthracis_str._Sterne
asbF	asbF.VFG049986_gb_WP_000877695_.Bacillus_anthracis_str._Sterne
ascB	ascB.VFG038330_gb_WP_011899439_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascC	ascC.VFG038329_gb_WP_011899438_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascD	ascD.VFG038328_gb_WP_005320795_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascE	ascE.VFG038327_gb_WP_005320797_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascF	ascF.VFG038326_gb_WP_005320800_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascG	ascG.VFG038325_gb_WP_005320802_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascH	ascH.VFG038324_gb_WP_005320804_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascI	ascI.VFG038323_gb_WP_005320806_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascJ	ascJ.VFG038322_gb_WP_180975055_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascK	ascK.VFG038321_gb_WP_005320811_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascL	ascL.VFG038320_gb_WP_005320812_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascN	ascN.VFG038348_gb_WP_005320755_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascO	ascO.VFG038349_gb_WP_005320751_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascP	ascP.VFG038350_gb_WP_005320749_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascQ	ascQ.VFG038351_gb_WP_005320747_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascR	ascR.VFG038352_gb_WP_005320745_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascS	ascS.VFG038353_gb_WP_005320743_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascT	ascT.VFG038354_gb_WP_005320741_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascU	ascU.VFG038355_gb_WP_005320739_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascV	ascV.VFG038342_gb_WP_005320770_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascX	ascX.VFG038344_gb_WP_005320766_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascY	ascY.VFG038343_gb_WP_005320768_.Aeromonas_salmonicida_subsp._salmonicida_A449
aslA	aslA.VFG001444_gb_AAG10151_.Escherichia_coli_O18_K1_H7_str._RS218
asp14	asp14.VFG039084_gb_WP_011450388_.Anaplasma_phagocytophilum_HZ
ata	ata.VFG050303_gb_WP_001045628.1_.Acinetobacter_baumannii_ACICU
ati1	ati1.VFG038361_gb_WP_005320818_.Aeromonas_salmonicida_subsp._salmonicida_A449
ati2	ati2.VFG038360_gb_WP_011899436_.Aeromonas_salmonicida_subsp._salmonicida_A449
atsA	atsA.VFG038373_gb_WP_011705708_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsB	atsB.VFG038374_gb_WP_011705709_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsC	atsC.VFG038375_gb_WP_011705710_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsD	atsD.VFG038376_gb_WP_164927604_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsG	atsG.VFG038381_gb_WP_011705714_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsH	atsH.VFG038383_gb_WP_011705715_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsI	atsI.VFG038385_gb_WP_011705716_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsJ	atsJ.VFG038387_gb_WP_011705717_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsK	atsK.VFG038389_gb_WP_011705718_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsL	atsL.VFG038391_gb_WP_011705719_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsP	atsP.VFG038399_gb_WP_011705723_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsQ	atsQ.VFG038401_gb_WP_011705724_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
atsS	atsS.VFG038403_gb_WP_011705726_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
ats_1	ats_1.VFG039070_gb_WP_020848986_.Anaplasma_phagocytophilum_HZ
aur	aur.VFG001314_gb_WP_001225025_.Staphylococcus_aureus_subsp._aureus_MW2
aut	aut.VFG002159_gb_NP_464601_.Listeria_monocytogenes_EGD_e
avrA	avrA.VFG000529_gb_NP_461786_.Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2
babA_hopS	babA_hopS.VFG006339_gb_WP_000716249_.Helicobacter_pylori_26695
babB_hopT	babB_hopT.VFG006342_gb_WP_000753173_.Helicobacter_pylori_26695
badA_vomp_brp	badA_vomp_brp.VFG002270_gb_WP_011180104_.Bartonella_henselae_str._Houston_1
bap	bap.VFG037638_gb_WP_193759656_.Acinetobacter_baumannii_ACICU
bapA	bapA.VFG002446_gb_WP_011205636_.Burkholderia_pseudomallei_K96243
bapB	bapB.VFG002445_gb_WP_004525324_.Burkholderia_pseudomallei_K96243
bapC	bapC.VFG002444_gb_WP_004188424_.Burkholderia_pseudomallei_K96243
bapC_1	bapC.VFG046121_gb_CAC14167_.Bordetella_pertussis_Tohama_I
barA	barA.VFG037274_gb_WP_001281538_.Acinetobacter_baumannii_ACICU
barB	barB.VFG037260_gb_WP_001095752_.Acinetobacter_baumannii_ACICU
basA	basA.VFG037442_gb_WP_000910253_.Acinetobacter_baumannii_ACICU
basB	basB.VFG037428_gb_WP_000939834_.Acinetobacter_baumannii_ACICU
basC	basC.VFG037344_gb_WP_000717759_.Acinetobacter_baumannii_ACICU
basD	basD.VFG037330_gb_WP_001177743_.Acinetobacter_baumannii_ACICU
basF	basF.VFG037302_gb_WP_001018264_.Acinetobacter_baumannii_ACICU
basG	basG.VFG037288_gb_WP_000603876_.Acinetobacter_baumannii_ACICU
basH	basH.VFG037246_gb_WP_001032906_.Acinetobacter_baumannii_ACICU
basI	basI.VFG037232_gb_WP_001093095_.Acinetobacter_baumannii_ACICU
basJ	basJ.VFG037218_gb_WP_000983821_.Acinetobacter_baumannii_ACICU
bauA	bauA.VFG037358_gb_WP_001073030_.Acinetobacter_baumannii_ACICU
bauB	bauB.VFG037372_gb_WP_001104139_.Acinetobacter_baumannii_ACICU
bauC	bauC.VFG037400_gb_WP_001223274_.Acinetobacter_baumannii_ACICU
bauD	bauD.VFG037414_gb_WP_012391956_.Acinetobacter_baumannii_ACICU
bauE	bauE.VFG037386_gb_WP_000582115_.Acinetobacter_baumannii_ACICU
bauF	bauF.VFG037456_gb_WP_000160878_.Acinetobacter_baumannii_ACICU
bca	bca.VFG005800_gb_WP_000489955_.Streptococcus_agalactiae_A909
bcr4	bcr4.VFG000053_gb_WP_010930823_.Bordetella_pertussis_Tohama_I
bcrD	bcrD.VFG000064_gb_WP_010930831_.Bordetella_pertussis_Tohama_I
bcrH1	bcrH1.VFG000057_gb_WP_004568102_.Bordetella_pertussis_Tohama_I
bcrH2	bcrH2.VFG000054_gb_WP_003809889_.Bordetella_pertussis_Tohama_I
bcs1_	bcs1_.VFG000688_gb_AAP42181_.Haemophilus_influenzae_str._1007
bcs2_	bcs2_.VFG000689_gb_AAP42182_.Haemophilus_influenzae_str._1007
bepA	bepA.VFG002241_gb_WP_011181138_.Bartonella_henselae_str._Houston_1
bepB	bepB.VFG002243_gb_WP_011181140_.Bartonella_henselae_str._Houston_1
bepC	bepC.VFG002244_gb_WP_011181141_.Bartonella_henselae_str._Houston_1
bepD	bepD.VFG002245_gb_WP_011181142_.Bartonella_henselae_str._Houston_1
bepE	bepE.VFG002246_gb_WP_011181143_.Bartonella_henselae_str._Houston_1
bepF	bepF.VFG002247_gb_WP_011181144_.Bartonella_henselae_str._Houston_1
bepG	bepG.VFG002248_gb_WP_011181145_.Bartonella_henselae_str._Houston_1
bexA	bexA.VFG000696_gb_AAP42188_.Haemophilus_influenzae_str._1007
bexB_	bexB_.VFG000685_gb_AAP42178_.Haemophilus_influenzae_str._1007
bexC_	bexC_.VFG000686_gb_AAP42179_.Haemophilus_influenzae_str._1007
bexD_	bexD_.VFG000687_gb_AAP42180_.Haemophilus_influenzae_str._1007
bfmR	bfmR.VFG038219_gb_WP_000076440_.Acinetobacter_baumannii_ACICU
bfmS	bfmS.VFG038234_gb_WP_000472465_.Acinetobacter_baumannii_ACICU
bfpA	bfpA.VFG042784_gb_WP_000253757_.Escherichia_coli_O127_H6_str._E2348_69
bfpB	bfpB.VFG000751_gb_WP_000766020_.Escherichia_coli_O127_H6_str._E2348_69
bfpC	bfpC.VFG000752_gb_WP_000594644_.Escherichia_coli_O127_H6_str._E2348_69
bfpD	bfpD.VFG042789_gb_WP_012477166_.Escherichia_coli_O127_H6_str._E2348_69
bfpE	bfpE.VFG000755_gb_WP_000660204_.Escherichia_coli_O127_H6_str._E2348_69
bfpF	bfpF.VFG042791_gb_WP_001183608_.Escherichia_coli_O127_H6_str._E2348_69
bfpG	bfpG.VFG000750_gb_WP_001261182_.Escherichia_coli_O127_H6_str._E2348_69
bfpH	bfpH.VFG042793_gb_WP_012477167_.Escherichia_coli_O127_H6_str._E2348_69
bfpI	bfpI.VFG042794_gb_WP_000470346_.Escherichia_coli_O127_H6_str._E2348_69
bfpJ	bfpJ.VFG000760_gb_WP_000619594_.Escherichia_coli_O127_H6_str._E2348_69
bfpK	bfpK.VFG042796_gb_WP_000575683_.Escherichia_coli_O127_H6_str._E2348_69
bfpL	bfpL.VFG000762_gb_WP_000896065_.Escherichia_coli_O127_H6_str._E2348_69
bfpP	bfpP.VFG000757_gb_WP_001158204_.Escherichia_coli_O127_H6_str._E2348_69
bfpT	bfpT.VFG000763_gb_BAA84859_.Escherichia_coli_B171
bfpU	bfpU.VFG042788_gb_WP_000464849_.Escherichia_coli_O127_H6_str._E2348_69
bfpV	bfpV.VFG000764_gb_BAA84860_.Escherichia_coli_B171
bfpW	bfpW.VFG000765_gb_BAA84861_.Escherichia_coli_B171
bicA	bicA.VFG002451_gb_WP_004188618_.Burkholderia_pseudomallei_K96243
bicP	bicP.VFG002441_gb_WP_004187648_.Burkholderia_pseudomallei_K96243
bigA	bigA.VFG051113_gb_WP_080515433.1_.Brucella_canis_ATCC_23365
bigB	bigB.VFG051120_gb_WP_004684498.1_.Brucella_melitensis_bv._1_str._16M
bimA	bimA.VFG002424_gb_WP_011205626_.Burkholderia_pseudomallei_K96243
bioA	bioA.VFG047529_gb_WP_003029409_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bioB	bioB.VFG047512_gb_WP_003020978_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bioC	bioC.VFG047478_gb_WP_003020972_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bioD	bioD.VFG047461_gb_WP_003020969_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bioF	bioF.VFG047495_gb_WP_003020974_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bioJ	bioJ.VFG047546_gb_WP_003016401_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bipB	bipB.VFG002450_gb_WP_004533397_.Burkholderia_pseudomallei_K96243
bipC	bipC.VFG002449_gb_WP_004203135_.Burkholderia_pseudomallei_K96243
bipD	bipD.VFG002447_gb_WP_004188590_.Burkholderia_pseudomallei_K96243
bmaA	bmaA.VFG051123_gb_WP_032449063.1_.Brucella_suis_1330
bmaB_omaA	bmaB_omaA.VFG051125_gb_WP_004684499.1_.Brucella_melitensis_bv._1_str._16M
boaA	boaA.VFG002436_gb_WP_080341181_.Burkholderia_pseudomallei_K96243
boaB	boaB.VFG002437_gb_WP_011325557_.Burkholderia_pseudomallei_K96243
bont	bont.VFG043778_gb_CAA52275_.Clostridium_botulinum_G_str._113_30__NCFB_3012
bont_1	bont.VFG012191_gb_WP_011948511_.Clostridium_botulinum_A_str._ATCC_3502
bont_2	bont.VFG019178_gb_WP_012291519_.Clostridium_botulinum_B1_str._Okra
bont_3	bont.VFG043773_gb_YP_398516_.Clostridium_botulinum_C_str._Stockholm
bont_4	bont.VFG019180_gb_WP_011987710_.Clostridium_botulinum_F_str._Langeland
bont_5	bont.VFG043774_gb_AAB24244_.Clostridium_botulinum_D_str._CB16
bont_6	bont.VFG043775_gb_BAB86845_.Clostridium_botulinum_E_str._35396
bopA	bopA.VFG002442_gb_WP_004528810_.Burkholderia_pseudomallei_K96243
bopB	bopB.VFG000055_gb_WP_010930824_.Bordetella_pertussis_Tohama_I
bopC	bopC.VFG002473_gb_WP_004533180_.Burkholderia_pseudomallei_K96243
bopC_bteA	bopC_bteA.VFG011087_gb_WP_010929841_.Bordetella_pertussis_Tohama_I
bopD	bopD.VFG002197_gb_WP_002387027_.Enterococcus_faecalis_V583
bopD_1	bopD.VFG000056_gb_WP_010930825_.Bordetella_pertussis_Tohama_I
bopE	bopE.VFG002443_gb_WP_004528812_.Burkholderia_pseudomallei_K96243
bopN	bopN.VFG000060_gb_WP_010930827_.Bordetella_pertussis_Tohama_I
bplA	bplA.VFG000038_gb_WP_003807115_.Bordetella_pertussis_Tohama_I
bplA_1	bplA.VFG047431_gb_WP_003016957_.Francisella_tularensis_subsp._tularensis_SCHU_S4
bplB	bplB.VFG000037_gb_WP_003807114_.Bordetella_pertussis_Tohama_I
bplC	bplC.VFG000036_gb_WP_010929614_.Bordetella_pertussis_Tohama_I
bplD	bplD.VFG000035_gb_WP_010929613_.Bordetella_pertussis_Tohama_I
bplE	bplE.VFG000034_gb_WP_010929612_.Bordetella_pertussis_Tohama_I
bplF	bplF.VFG000033_gb_WP_010929611_.Bordetella_pertussis_Tohama_I
bplG	bplG.VFG000032_gb_WP_010929610_.Bordetella_pertussis_Tohama_I
bplH	bplH.VFG000031_gb_WP_010929609_.Bordetella_pertussis_Tohama_I
bplI	bplI.VFG000030_gb_WP_003807102_.Bordetella_pertussis_Tohama_I
bplL	bplL.VFG000029_gb_WP_010929608_.Bordetella_pertussis_Tohama_I
bprA	bprA.VFG002448_gb_WP_004187356_.Burkholderia_pseudomallei_K96243
bprB	bprB.VFG002440_gb_WP_011204593_.Burkholderia_pseudomallei_K96243
bprC	bprC.VFG002438_gb_WP_011205635_.Burkholderia_pseudomallei_K96243
bprD	bprD.VFG002439_gb_WP_004203128_.Burkholderia_pseudomallei_K96243
bprP	bprP.VFG002471_gb_WP_004533443_.Burkholderia_pseudomallei_K96243
bprQ	bprQ.VFG002472_gb_WP_004198142_.Burkholderia_pseudomallei_K96243
brkA	brkA.VFG000027_gb_WP_010931506_.Bordetella_pertussis_Tohama_I
